id_node,id,type,log_creation_time,catch_time,after_preprocess_time,server_catch_time,completion_time,size,id_server
km45z,327,vectorized_logs,1710346060.6051953,1710346060.6055388,1710346060.6240308,1710346060.6261685,1710346060.6262631,30193,w45mx
5ntjj,329,vectorized_logs,1710346060.6127815,1710346060.613143,1710346060.6317012,1710346060.6315885,1710346060.6317725,30816,w45mx
g5pkn,327,vectorized_logs,1710346060.6181784,1710346060.618523,1710346060.637336,1710346060.637378,1710346060.6375456,30193,w45mx
ctbl7,328,vectorized_logs,1710346060.6231608,1710346060.6234977,1710346060.6422403,1710346060.6420846,1710346060.6422608,30793,w45mx
knxt2,329,vectorized_logs,1710346060.6256764,1710346060.6260493,1710346060.6453657,1710346060.6453454,1710346060.6455042,30816,w45mx
z954g,329,vectorized_logs,1710346060.6298215,1710346060.6302388,1710346060.6491902,1710346060.649541,1710346060.6497152,30816,w45mx
hkz7q,329,vectorized_logs,1710346060.634923,1710346060.635401,1710346060.6540906,1710346060.6539805,1710346060.6541228,30816,w45mx
ssz97,329,vectorized_logs,1710346060.6398182,1710346060.640143,1710346060.6592364,1710346060.6590376,1710346060.65918,30816,w45mx
77tg9,328,vectorized_logs,1710346060.6459856,1710346060.6463535,1710346060.6652224,1710346060.665069,1710346060.6651578,30793,w45mx
hmxdq,328,vectorized_logs,1710346060.6552653,1710346060.655626,1710346060.674362,1710346060.6742415,1710346060.674329,30793,w45mx
km45z,328,vectorized_logs,1710346060.6556883,1710346060.6560173,1710346060.6745286,1710346060.6767907,1710346060.6768618,30793,w45mx
5ntjj,330,vectorized_logs,1710346060.6632466,1710346060.664233,1710346060.6827285,1710346060.6827724,1710346060.6828663,30933,w45mx
g5pkn,328,vectorized_logs,1710346060.6688626,1710346060.6691892,1710346060.688033,1710346060.6887124,1710346060.688806,30793,w45mx
ctbl7,329,vectorized_logs,1710346060.6737869,1710346060.6741173,1710346060.6928697,1710346060.6926656,1710346060.692763,30816,w45mx
knxt2,330,vectorized_logs,1710346060.6761904,1710346060.6765816,1710346060.6959236,1710346060.6957285,1710346060.695819,30933,w45mx
z954g,330,vectorized_logs,1710346060.6803095,1710346060.6806576,1710346060.6997077,1710346060.6995273,1710346060.6995966,30933,w45mx
hkz7q,330,vectorized_logs,1710346060.6854491,1710346060.685863,1710346060.7045486,1710346060.7044437,1710346060.7045083,30933,w45mx
ssz97,330,vectorized_logs,1710346060.6909337,1710346060.6912618,1710346060.7105742,1710346060.7104897,1710346060.7105613,30933,w45mx
77tg9,329,vectorized_logs,1710346060.6968203,1710346060.6971793,1710346060.7159276,1710346060.7157192,1710346060.7158062,30816,w45mx
hmxdq,329,vectorized_logs,1710346060.705887,1710346060.7063537,1710346060.7250705,1710346060.7249417,1710346060.7250423,30816,w45mx
km45z,329,vectorized_logs,1710346060.706674,1710346060.7070796,1710346060.7254198,1710346060.7275724,1710346060.7276409,30816,w45mx
5ntjj,331,vectorized_logs,1710346060.7138176,1710346060.7141557,1710346060.7325532,1710346060.7324138,1710346060.7324872,30851,w45mx
g5pkn,329,vectorized_logs,1710346060.7193592,1710346060.719686,1710346060.738288,1710346060.7381535,1710346060.738233,30816,w45mx
ctbl7,330,vectorized_logs,1710346060.7248213,1710346060.7251718,1710346060.7441683,1710346060.7440236,1710346060.7441187,30933,w45mx
knxt2,331,vectorized_logs,1710346060.726663,1710346060.7270253,1710346060.7459795,1710346060.7466333,1710346060.7467058,30851,w45mx
z954g,331,vectorized_logs,1710346060.7313485,1710346060.7319486,1710346060.7516725,1710346060.7514908,1710346060.7515583,30851,w45mx
hkz7q,331,vectorized_logs,1710346060.7360935,1710346060.7368188,1710346060.7553144,1710346060.7551892,1710346060.7552588,30851,w45mx
