id_node,id,type,log_creation_time,catch_time,after_preprocess_time,server_catch_time,completion_time,size,id_server
mb945,1996,logs,1710352502.74228,1710352502.742595,1710352502.7426705,1710352502.743518,1710352502.7435746,35070,x57dc
m24dz,1996,logs,1710352502.7461932,1710352502.746542,1710352502.7466156,1710352502.7474654,1710352502.7475054,35070,x57dc
2h7gg,1996,logs,1710352502.7578566,1710352502.7582042,1710352502.758282,1710352502.7579563,1710352502.7580135,35070,x57dc
9xhkn,1997,logs,1710352502.7585926,1710352502.7590377,1710352502.7591429,1710352502.7600198,1710352502.7600682,35077,x57dc
r4q4c,1999,logs,1710352502.7665293,1710352502.7668543,1710352502.7669265,1710352502.7666008,1710352502.766663,35070,x57dc
8fgrj,1995,logs,1710352502.7692025,1710352502.769543,1710352502.7696123,1710352502.7702527,1710352502.77038,35084,x57dc
f2czh,1997,logs,1710352502.7695165,1710352502.7698224,1710352502.769887,1710352502.7724454,1710352502.772539,35077,x57dc
g9nrq,1997,logs,1710352502.7778735,1710352502.778355,1710352502.7784941,1710352502.781237,1710352502.7813635,35077,x57dc
cgwzt,1998,logs,1710352502.7844005,1710352502.7847056,1710352502.784775,1710352502.7846093,1710352502.7847326,35070,x57dc
d7ll8,1998,logs,1710352502.7889388,1710352502.7892945,1710352502.7893672,1710352502.7893054,1710352502.789453,35070,x57dc
mb945,1997,logs,1710352502.7927258,1710352502.7930536,1710352502.7931283,1710352502.7944038,1710352502.7945464,35077,x57dc
m24dz,1997,logs,1710352502.7966769,1710352502.7970133,1710352502.7970905,1710352502.7984176,1710352502.7985587,35077,x57dc
2h7gg,1997,logs,1710352502.8083324,1710352502.8086665,1710352502.8087714,1710352502.808677,1710352502.808825,35077,x57dc
9xhkn,1998,logs,1710352502.80911,1710352502.8095348,1710352502.8096225,1710352502.8105838,1710352502.8106737,35070,x57dc
r4q4c,2000,logs,1710352502.816957,1710352502.8172889,1710352502.817362,1710352502.8173075,1710352502.8174498,35098,x57dc
8fgrj,1996,logs,1710352502.819715,1710352502.8200548,1710352502.8201234,1710352502.8211792,1710352502.8213646,35070,x57dc
f2czh,1998,logs,1710352502.8204598,1710352502.8207693,1710352502.8208358,1710352502.8231583,1710352502.8232393,35070,x57dc
g9nrq,1998,logs,1710352502.828474,1710352502.8290243,1710352502.8291278,1710352502.8333728,1710352502.8335168,35070,x57dc
cgwzt,1999,logs,1710352502.8348558,1710352502.8352525,1710352502.835323,1710352502.8353405,1710352502.8354416,35070,x57dc
d7ll8,1999,logs,1710352502.8399498,1710352502.8402865,1710352502.8403785,1710352502.840228,1710352502.8402965,35070,x57dc
mb945,1998,logs,1710352502.8433056,1710352502.8436599,1710352502.8437302,1710352502.8434808,1710352502.843552,35070,x57dc
m24dz,1998,logs,1710352502.847784,1710352502.8482122,1710352502.8483071,1710352502.8481653,1710352502.848237,35070,x57dc
2h7gg,1998,logs,1710352502.85887,1710352502.8592248,1710352502.8592987,1710352502.8592544,1710352502.8593264,35070,x57dc
9xhkn,1999,logs,1710352502.8595505,1710352502.8599129,1710352502.8600025,1710352502.8614852,1710352502.8615468,35070,x57dc
r4q4c,2001,logs,1710352502.8674421,1710352502.867795,1710352502.8678641,1710352502.8676252,1710352502.867684,35077,x57dc
8fgrj,1997,logs,1710352502.8702912,1710352502.8706274,1710352502.8706942,1710352502.8704436,1710352502.8705096,35077,x57dc
f2czh,1999,logs,1710352502.8710103,1710352502.8713613,1710352502.8714285,1710352502.8739388,1710352502.874012,35070,x57dc
g9nrq,1999,logs,1710352502.8790529,1710352502.8795953,1710352502.879699,1710352502.885272,1710352502.8853507,35070,x57dc
cgwzt,2000,logs,1710352502.8855288,1710352502.8858852,1710352502.8859568,1710352502.887288,1710352502.8873572,35098,x57dc
d7ll8,2000,logs,1710352502.890558,1710352502.8909266,1710352502.8909976,1710352502.89131,1710352502.8913817,35098,x57dc
mb945,1999,logs,1710352502.893886,1710352502.894235,1710352502.8943102,1710352502.894085,1710352502.8941696,35070,x57dc
m24dz,1999,logs,1710352502.8982363,1710352502.8986692,1710352502.8987684,1710352502.8986166,1710352502.898688,35070,x57dc
2h7gg,1999,logs,1710352502.9094093,1710352502.9097972,1710352502.90987,1710352502.911272,1710352502.911347,35070,x57dc
9xhkn,2000,logs,1710352502.910046,1710352502.9103885,1710352502.9104638,1710352502.9133048,1710352502.913377,35098,x57dc
r4q4c,2002,logs,1710352502.9180946,1710352502.918444,1710352502.9185193,1710352502.9183476,1710352502.918415,35084,x57dc
8fgrj,1998,logs,1710352502.920852,1710352502.9211812,1710352502.9212508,1710352502.9209735,1710352502.9210293,35070,x57dc
f2czh,2000,logs,1710352502.9224145,1710352502.922792,1710352502.9228609,1710352502.9230568,1710352502.9230921,35098,x57dc
